,date,state,fips,cases,deaths,date_id
5682,2020-06-14,Arkansas,05,12501,179,20200614
5683,2020-06-14,California,06,152953,5089,20200614
5684,2020-06-14,Colorado,08,29115,1599,20200614
5685,2020-06-14,Connecticut,09,45088,4201,20200614
5686,2020-06-14,Delaware,10,10264,422,20200614
5687,2020-06-14,District of Columbia,11,9767,515,20200614
5688,2020-06-14,Florida,12,75560,2930,20200614
5689,2020-06-14,Georgia,13,54874,2416,20200614
5690,2020-06-14,Guam,66,1154,6,20200614
5691,2020-06-14,Hawaii,15,716,17,20200614
5692,2020-06-14,Idaho,16,3413,88,20200614
5693,2020-06-14,Illinois,17,133719,6512,20200614
5694,2020-06-14,Indiana,18,40901,2422,20200614
5695,2020-06-14,Iowa,19,23959,652,20200614
5696,2020-06-14,Kansas,20,11247,244,20200614
5697,2020-06-14,Kentucky,21,12652,527,20200614
5698,2020-06-14,Louisiana,22,46732,3014,20200614
5699,2020-06-14,Maine,23,2793,100,20200614
5700,2020-06-14,Maryland,24,62328,2939,20200614
5701,2020-06-14,Massachusetts,25,105603,7624,20200614
5702,2020-06-14,Michigan,26,66246,6020,20200614
5703,2020-06-14,Minnesota,27,30502,1329,20200614
5704,2020-06-14,Mississippi,28,19516,891,20200614
5705,2020-06-14,Missouri,29,16384,890,20200614
5706,2020-06-14,Montana,30,601,19,20200614
5707,2020-06-14,Nebraska,31,16735,221,20200614
5708,2020-06-14,Nevada,32,11199,464,20200614
5709,2020-06-14,New Hampshire,33,5318,320,20200614
5710,2020-06-14,New Jersey,34,166881,12625,20200614
5711,2020-06-14,New Mexico,35,9723,435,20200614
5712,2020-06-14,New York,36,388096,30605,20200614
5713,2020-06-14,North Carolina,37,44199,1139,20200614
5714,2020-06-14,North Dakota,38,3083,77,20200614
5715,2020-06-14,Northern Mariana Islands,69,30,2,20200614
5716,2020-06-14,Ohio,39,41148,2557,20200614
5717,2020-06-14,Oklahoma,40,8231,359,20200614
5718,2020-06-14,Oregon,41,5644,176,20200614
5719,2020-06-14,Pennsylvania,42,83301,6275,20200614
5720,2020-06-14,Puerto Rico,72,5811,147,20200614
5721,2020-06-14,Rhode Island,44,15947,833,20200614
5722,2020-06-14,South Carolina,45,18796,600,20200614
5723,2020-06-14,South Dakota,46,5898,75,20200614
5724,2020-06-14,Tennessee,47,30174,467,20200614
5725,2020-06-14,Texas,48,89542,1995,20200614
5726,2020-06-14,Utah,49,14313,139,20200614
5727,2020-06-14,Vermont,50,1127,55,20200614
5728,2020-06-14,Virgin Islands,78,73,6,20200614
5729,2020-06-14,Virginia,51,54506,1546,20200614
5730,2020-06-14,Washington,53,27135,1220,20200614
5731,2020-06-14,West Virginia,54,2290,88,20200614
5732,2020-06-14,Wisconsin,55,25307,702,20200614
5733,2020-06-14,Wyoming,56,1060,18,20200614
5734,2020-06-15,Alabama,01,26272,774,20200615
5735,2020-06-15,Alaska,02,738,10,20200615
5736,2020-06-15,Arizona,04,37005,1204,20200615
5737,2020-06-15,Arkansas,05,12917,182,20200615
5738,2020-06-15,California,06,155662,5120,20200615
5739,2020-06-15,Colorado,08,29284,1605,20200615
5740,2020-06-15,Connecticut,09,45235,4204,20200615
5741,2020-06-15,Delaware,10,10340,423,20200615
5742,2020-06-15,District of Columbia,11,9799,515,20200615
5743,2020-06-15,Florida,12,77318,2937,20200615
5744,2020-06-15,Georgia,13,55505,2457,20200615
5745,2020-06-15,Guam,66,1155,6,20200615
5746,2020-06-15,Hawaii,15,724,17,20200615
5747,2020-06-15,Idaho,16,3472,89,20200615
5748,2020-06-15,Illinois,17,134247,6543,20200615
5749,2020-06-15,Indiana,18,41422,2433,20200615
5750,2020-06-15,Iowa,19,24110,661,20200615
5751,2020-06-15,Kansas,20,11516,246,20200615
5752,2020-06-15,Kentucky,21,12863,524,20200615
5753,2020-06-15,Louisiana,22,47284,3018,20200615
5754,2020-06-15,Maine,23,2810,101,20200615
5755,2020-06-15,Maryland,24,62653,2947,20200615
5756,2020-06-15,Massachusetts,25,105690,7646,20200615
5757,2020-06-15,Michigan,26,66302,6025,20200615
5758,2020-06-15,Minnesota,27,30724,1335,20200615
5759,2020-06-15,Mississippi,28,19799,895,20200615
5760,2020-06-15,Missouri,29,16712,895,20200615
5761,2020-06-15,Montana,30,609,19,20200615
5762,2020-06-15,Nebraska,31,16860,226,20200615
5763,2020-06-15,Nevada,32,11316,466,20200615
5764,2020-06-15,New Hampshire,33,5345,320,20200615
5765,2020-06-15,New Jersey,34,167103,12676,20200615
5766,2020-06-15,New Mexico,35,9845,440,20200615
5767,2020-06-15,New York,36,388719,30645,20200615
5768,2020-06-15,North Carolina,37,45257,1156,20200615
5769,2020-06-15,North Dakota,38,3104,77,20200615
5770,2020-06-15,Northern Mariana Islands,69,30,2,20200615
5771,2020-06-15,Ohio,39,41576,2573,20200615
5772,2020-06-15,Oklahoma,40,8417,359,20200615
5773,2020-06-15,Oregon,41,5831,180,20200615
5774,2020-06-15,Pennsylvania,42,83687,6307,20200615
5775,2020-06-15,Puerto Rico,72,5890,147,20200615
5776,2020-06-15,Rhode Island,44,16093,851,20200615
5777,2020-06-15,South Carolina,45,19381,602,20200615
5778,2020-06-15,South Dakota,46,5928,75,20200615
5779,2020-06-15,Tennessee,47,30945,477,20200615
5780,2020-06-15,Texas,48,91726,2018,20200615
5781,2020-06-15,Utah,49,14757,143,20200615
5782,2020-06-15,Vermont,50,1130,55,20200615
5783,2020-06-15,Virgin Islands,78,73,6,20200615
5784,2020-06-15,Virginia,51,54886,1552,20200615
5785,2020-06-15,Washington,53,27577,1223,20200615
5786,2020-06-15,West Virginia,54,2322,88,20200615
5787,2020-06-15,Wisconsin,55,25530,703,20200615
5788,2020-06-15,Wyoming,56,1079,18,20200615
5789,2020-06-16,Alabama,01,26912,785,20200616
5790,2020-06-16,Alaska,02,751,10,20200616
5791,2020-06-16,Arizona,04,39298,1228,20200616
5792,2020-06-16,Arkansas,05,13191,188,20200616
5793,2020-06-16,California,06,159131,5202,20200616
5794,2020-06-16,Colorado,08,29427,1617,20200616
5795,2020-06-16,Connecticut,09,45349,4210,20200616
5796,2020-06-16,Delaware,10,10403,424,20200616
5797,2020-06-16,District of Columbia,11,9818,520,20200616
5798,2020-06-16,Florida,12,80101,2992,20200616
5799,2020-06-16,Georgia,13,56302,2492,20200616
5800,2020-06-16,Guam,66,1155,6,20200616
5801,2020-06-16,Hawaii,15,728,17,20200616
5802,2020-06-16,Idaho,16,3543,89,20200616
5803,2020-06-16,Illinois,17,134866,6608,20200616
5804,2020-06-16,Indiana,18,41780,2447,20200616
5805,2020-06-16,Iowa,19,24263,670,20200616
5806,2020-06-16,Kansas,20,11569,246,20200616
5807,2020-06-16,Kentucky,21,12899,530,20200616
5808,2020-06-16,Louisiana,22,47818,3042,20200616
5809,2020-06-16,Maine,23,2819,101,20200616
5810,2020-06-16,Maryland,24,63004,2982,20200616
5811,2020-06-16,Massachusetts,25,105885,7664,20200616
5812,2020-06-16,Michigan,26,66466,6039,20200616
5813,2020-06-16,Minnesota,27,30913,1344,20200616
5814,2020-06-16,Mississippi,28,20152,915,20200616
5815,2020-06-16,Missouri,29,16930,903,20200616
5816,2020-06-16,Montana,30,614,19,20200616
5817,2020-06-16,Nebraska,31,17031,236,20200616
5818,2020-06-16,Nevada,32,11673,467,20200616
5819,2020-06-16,New Hampshire,33,5364,326,20200616
5820,2020-06-16,New Jersey,34,167426,12727,20200616
5821,2020-06-16,New Mexico,35,9933,447,20200616
5822,2020-06-16,New York,36,389349,30683,20200616
5823,2020-06-16,North Carolina,37,46105,1185,20200616
5824,2020-06-16,North Dakota,38,3127,77,20200616
5825,2020-06-16,Northern Mariana Islands,69,30,2,20200616
5826,2020-06-16,Ohio,39,42010,2597,20200616
5827,2020-06-16,Oklahoma,40,8645,363,20200616
5828,2020-06-16,Oregon,41,6111,182,20200616
5829,2020-06-16,Pennsylvania,42,84077,6337,20200616
5830,2020-06-16,Puerto Rico,72,5951,147,20200616
5831,2020-06-16,Rhode Island,44,16164,865,20200616
5832,2020-06-16,South Carolina,45,19995,607,20200616
5833,2020-06-16,South Dakota,46,5966,77,20200616
5834,2020-06-16,Tennessee,47,31623,487,20200616
5835,2020-06-16,Texas,48,95973,2057,20200616
5836,2020-06-16,Utah,49,15077,145,20200616
5837,2020-06-16,Vermont,50,1130,55,20200616
5838,2020-06-16,Virgin Islands,78,73,6,20200616
5839,2020-06-16,Virginia,51,55331,1570,20200616
5840,2020-06-16,Washington,53,27949,1234,20200616
5841,2020-06-16,West Virginia,54,2341,88,20200616
5842,2020-06-16,Wisconsin,55,25829,710,20200616
5843,2020-06-16,Wyoming,56,1089,18,20200616
5844,2020-06-17,Alabama,01,27312,790,20200617
5845,2020-06-17,Alaska,02,776,10,20200617
5846,2020-06-17,Arizona,04,41159,1252,20200617
5847,2020-06-17,Arkansas,05,13606,197,20200617
5848,2020-06-17,California,06,163381,5283,20200617
5849,2020-06-17,Colorado,08,29658,1631,20200617
5850,2020-06-17,Connecticut,09,45429,4219,20200617
5851,2020-06-17,Delaware,10,10444,426,20200617
5852,2020-06-17,District of Columbia,11,9847,523,20200617
5853,2020-06-17,Florida,12,82711,3017,20200617
5854,2020-06-17,Georgia,13,57217,2536,20200617
5855,2020-06-17,Guam,66,1157,6,20200617
5856,2020-06-17,Hawaii,15,732,17,20200617
5857,2020-06-17,Idaho,16,3634,89,20200617
5858,2020-06-17,Illinois,17,135416,6687,20200617
5859,2020-06-17,Indiana,18,42036,2475,20200617
5860,2020-06-17,Iowa,19,24616,677,20200617
5861,2020-06-17,Kansas,20,11801,248,20200617
5862,2020-06-17,Kentucky,21,13190,536,20200617
5863,2020-06-17,Louisiana,22,48746,3062,20200617
5864,2020-06-17,Maine,23,2836,102,20200617
5865,2020-06-17,Maryland,24,63565,2996,20200617
5866,2020-06-17,Massachusetts,25,106151,7733,20200617
5867,2020-06-17,Michigan,26,66694,6041,20200617
5868,2020-06-17,Minnesota,27,31328,1357,20200617
5869,2020-06-17,Mississippi,28,20641,938,20200617
5870,2020-06-17,Missouri,29,17151,924,20200617
5871,2020-06-17,Montana,30,630,20,20200617
5872,2020-06-17,Nebraska,31,17226,239,20200617
5873,2020-06-17,Nevada,32,11852,473,20200617
5874,2020-06-17,New Hampshire,33,5436,330,20200617
5875,2020-06-17,New Jersey,34,167703,12769,20200617
5876,2020-06-17,New Mexico,35,10065,452,20200617
5877,2020-06-17,New York,36,389910,30722,20200617
5878,2020-06-17,North Carolina,37,47142,1198,20200617
5879,2020-06-17,North Dakota,38,3170,78,20200617
5880,2020-06-17,Northern Mariana Islands,69,30,2,20200617
5881,2020-06-17,Ohio,39,42422,2611,20200617
5882,2020-06-17,Oklahoma,40,8903,364,20200617
5883,2020-06-17,Oregon,41,6235,183,20200617
5884,2020-06-17,Pennsylvania,42,84387,6376,20200617
5885,2020-06-17,Puerto Rico,72,6003,147,20200617
5886,2020-06-17,Rhode Island,44,16213,876,20200617
5887,2020-06-17,South Carolina,45,20556,617,20200617
5888,2020-06-17,South Dakota,46,6050,78,20200617
5889,2020-06-17,Tennessee,47,32112,493,20200617
5890,2020-06-17,Texas,48,99466,2099,20200617
5891,2020-06-17,Utah,49,15464,149,20200617
5892,2020-06-17,Vermont,50,1130,55,20200617
5893,2020-06-17,Virgin Islands,78,73,6,20200617
5894,2020-06-17,Virginia,51,55775,1583,20200617
5895,2020-06-17,Washington,53,28270,1229,20200617
5896,2020-06-17,West Virginia,54,2376,88,20200617
5897,2020-06-17,Wisconsin,55,26167,719,20200617
5898,2020-06-17,Wyoming,56,1114,18,20200617
5899,2020-06-18,Alabama,01,28206,810,20200618
5900,2020-06-18,Alaska,02,795,10,20200618
5901,2020-06-18,Arizona,04,43731,1287,20200618
5902,2020-06-18,Arkansas,05,13928,208,20200618
5903,2020-06-18,California,06,167135,5359,20200618
5904,2020-06-18,Colorado,08,29886,1638,20200618
5905,2020-06-18,Connecticut,09,45440,4226,20200618
5906,2020-06-18,Delaware,10,10499,431,20200618
5907,2020-06-18,District of Columbia,11,9903,527,20200618
5908,2020-06-18,Florida,12,85918,3060,20200618
5909,2020-06-18,Georgia,13,58040,2565,20200618
5910,2020-06-18,Guam,66,1162,6,20200618
5911,2020-06-18,Hawaii,15,750,17,20200618
5912,2020-06-18,Idaho,16,3744,90,20200618
5913,2020-06-18,Illinois,17,136081,6737,20200618
5914,2020-06-18,Indiana,18,42480,2491,20200618
5915,2020-06-18,Iowa,19,24959,680,20200618
5916,2020-06-18,Kansas,20,11886,252,20200618
5917,2020-06-18,Kentucky,21,13391,540,20200618
5918,2020-06-18,Louisiana,22,49506,3069,20200618
5919,2020-06-18,Maine,23,2878,102,20200618
5920,2020-06-18,Maryland,24,63839,3016,20200618
5921,2020-06-18,Massachusetts,25,106422,7769,20200618
5922,2020-06-18,Michigan,26,66980,6064,20200618
5923,2020-06-18,Minnesota,27,31707,1376,20200618
5924,2020-06-18,Mississippi,28,21022,943,20200618
5925,2020-06-18,Missouri,29,17488,963,20200618
5926,2020-06-18,Montana,30,655,20,20200618
5927,2020-06-18,Nebraska,31,17415,244,20200618
5928,2020-06-18,Nevada,32,12164,475,20200618
5929,2020-06-18,New Hampshire,33,5450,331,20200618
5930,2020-06-18,New Jersey,34,168107,12800,20200618
5931,2020-06-18,New Mexico,35,10153,456,20200618
5932,2020-06-18,New York,36,390536,30767,20200618
5933,2020-06-18,North Carolina,37,48426,1209,20200618
5934,2020-06-18,North Dakota,38,3199,81,20200618
5935,2020-06-18,Northern Mariana Islands,69,30,2,20200618
5936,2020-06-18,Ohio,39,43122,2633,20200618
5937,2020-06-18,Oklahoma,40,9354,366,20200618
5938,2020-06-18,Oregon,41,6390,187,20200618
5939,2020-06-18,Pennsylvania,42,84780,6417,20200618
5940,2020-06-18,Puerto Rico,72,6111,147,20200618
5941,2020-06-18,Rhode Island,44,16269,885,20200618
5942,2020-06-18,South Carolina,45,21548,621,20200618
5943,2020-06-18,South Dakota,46,6109,78,20200618
5944,2020-06-18,Tennessee,47,32604,504,20200618
5945,2020-06-18,Texas,48,102677,2137,20200618
5946,2020-06-18,Utah,49,16015,152,20200618
5947,2020-06-18,Vermont,50,1135,56,20200618
5948,2020-06-18,Virgin Islands,78,74,6,20200618
5949,2020-06-18,Virginia,51,56238,1586,20200618
5950,2020-06-18,Washington,53,28663,1246,20200618
5951,2020-06-18,West Virginia,54,2418,88,20200618
5952,2020-06-18,Wisconsin,55,26611,725,20200618
5953,2020-06-18,Wyoming,56,1144,18,20200618
5954,2020-06-19,Alabama,01,29002,822,20200619
5955,2020-06-19,Alaska,02,821,10,20200619
5956,2020-06-19,Arizona,04,46914,1322,20200619
5957,2020-06-19,Arkansas,05,14631,214,20200619
5958,2020-06-19,California,06,170843,5425,20200619
5959,2020-06-19,Colorado,08,30172,1643,20200619
5960,2020-06-19,Connecticut,09,45557,4238,20200619
5961,2020-06-19,Delaware,10,10611,433,20200619
5962,2020-06-19,District of Columbia,11,9952,530,20200619
5963,2020-06-19,Florida,12,89740,3103,20200619
5964,2020-06-19,Georgia,13,59117,2596,20200619
5965,2020-06-19,Guam,66,1169,6,20200619
5966,2020-06-19,Hawaii,15,777,17,20200619
5967,2020-06-19,Idaho,16,3871,90,20200619
5968,2020-06-19,Illinois,17,136917,6801,20200619
5969,2020-06-19,Indiana,18,42801,2516,20200619
5970,2020-06-19,Iowa,19,25424,681,20200619
5971,2020-06-19,Kansas,20,12168,254,20200619
5972,2020-06-19,Kentucky,21,13629,542,20200619
5973,2020-06-19,Louisiana,22,48627,3084,20200619
5974,2020-06-19,Maine,23,2913,102,20200619
5975,2020-06-19,Maryland,24,64150,3030,20200619
5976,2020-06-19,Massachusetts,25,106650,7799,20200619
5977,2020-06-19,Michigan,26,67300,6071,20200619
5978,2020-06-19,Minnesota,27,32063,1393,20200619
5979,2020-06-19,Mississippi,28,21022,943,20200619
5980,2020-06-19,Missouri,29,17780,973,20200619
5981,2020-06-19,Montana,30,666,20,20200619
5982,2020-06-19,Nebraska,31,17591,249,20200619
5983,2020-06-19,Nevada,32,12525,479,20200619
5984,2020-06-19,New Hampshire,33,5486,337,20200619
5985,2020-06-19,New Jersey,34,168496,12835,20200619
5986,2020-06-19,New Mexico,35,10260,464,20200619
5987,2020-06-19,New York,36,391330,30816,20200619
5988,2020-06-19,North Carolina,37,50014,1223,20200619
5989,2020-06-19,North Dakota,38,3232,82,20200619
5990,2020-06-19,Northern Mariana Islands,69,30,2,20200619
5991,2020-06-19,Ohio,39,43731,2667,20200619
5992,2020-06-19,Oklahoma,40,9706,367,20200619
5993,2020-06-19,Oregon,41,6592,188,20200619
5994,2020-06-19,Pennsylvania,42,85288,6446,20200619
5995,2020-06-19,Puerto Rico,72,6195,147,20200619
5996,2020-06-19,Rhode Island,44,16337,894,20200619
5997,2020-06-19,South Carolina,45,22631,639,20200619
5998,2020-06-19,South Dakota,46,6158,81,20200619
5999,2020-06-19,Tennessee,47,33603,508,20200619
6000,2020-06-19,Texas,48,107322,2168,20200619
6001,2020-06-19,Utah,49,16585,155,20200619
6002,2020-06-19,Vermont,50,1144,56,20200619
6003,2020-06-19,Virgin Islands,78,74,6,20200619
6004,2020-06-19,Virginia,51,56793,1602,20200619
6005,2020-06-19,Washington,53,29045,1258,20200619
6006,2020-06-19,West Virginia,54,2468,88,20200619
6007,2020-06-19,Wisconsin,55,26913,736,20200619
6008,2020-06-19,Wyoming,56,1173,20,20200619
6009,2020-06-20,Alabama,01,29549,838,20200620
6010,2020-06-20,Alaska,02,845,10,20200620
6011,2020-06-20,Arizona,04,50198,1347,20200620
6012,2020-06-20,Arkansas,05,15142,224,20200620
6013,2020-06-20,California,06,174854,5495,20200620
6014,2020-06-20,Colorado,08,30334,1647,20200620
6015,2020-06-20,Connecticut,09,45715,4251,20200620
6016,2020-06-20,Delaware,10,10681,434,20200620
6017,2020-06-20,District of Columbia,11,9984,531,20200620
6018,2020-06-20,Florida,12,93789,3143,20200620
6019,2020-06-20,Georgia,13,60669,2602,20200620
6020,2020-06-20,Guam,66,1191,6,20200620
6021,2020-06-20,Hawaii,15,791,17,20200620
6022,2020-06-20,Idaho,16,4006,90,20200620
6023,2020-06-20,Illinois,17,137535,6846,20200620
6024,2020-06-20,Indiana,18,43135,2536,20200620
6025,2020-06-20,Iowa,19,25552,685,20200620
6026,2020-06-20,Kansas,20,12218,257,20200620
6027,2020-06-20,Kentucky,21,13800,542,20200620
6028,2020-06-20,Louisiana,22,49497,3104,20200620
6029,2020-06-20,Maine,23,2938,102,20200620
6030,2020-06-20,Maryland,24,64565,3052,20200620
6031,2020-06-20,Massachusetts,25,106936,7827,20200620
6032,2020-06-20,Michigan,26,67721,6091,20200620
6033,2020-06-20,Minnesota,27,32499,1404,20200620
6034,2020-06-20,Mississippi,28,21022,943,20200620
6035,2020-06-20,Missouri,29,18155,975,20200620
6036,2020-06-20,Montana,30,698,20,20200620
6037,2020-06-20,Nebraska,31,17707,249,20200620
6038,2020-06-20,Nevada,32,12977,486,20200620
6039,2020-06-20,New Hampshire,33,5518,339,20200620
6040,2020-06-20,New Jersey,34,168834,12857,20200620
6041,2020-06-20,New Mexico,35,10430,466,20200620
6042,2020-06-20,New York,36,392037,30839,20200620
6043,2020-06-20,North Carolina,37,51640,1239,20200620
6044,2020-06-20,North Dakota,38,3257,82,20200620
6045,2020-06-20,Northern Mariana Islands,69,30,2,20200620
6046,2020-06-20,Ohio,39,44262,2697,20200620
6047,2020-06-20,Oklahoma,40,10037,368,20200620
6048,2020-06-20,Oregon,41,6682,188,20200620
6049,2020-06-20,Pennsylvania,42,85678,6467,20200620
6050,2020-06-20,Puerto Rico,72,6463,147,20200620
6051,2020-06-20,Rhode Island,44,16337,894,20200620
6052,2020-06-20,South Carolina,45,23786,644,20200620
6053,2020-06-20,South Dakota,46,6225,81,20200620
6054,2020-06-20,Tennessee,47,34223,516,20200620
6055,2020-06-20,Texas,48,111594,2186,20200620
6056,2020-06-20,Utah,49,17173,155,20200620
6057,2020-06-20,Vermont,50,1147,56,20200620
6058,2020-06-20,Virgin Islands,78,76,6,20200620
6059,2020-06-20,Virginia,51,57443,1607,20200620
6060,2020-06-20,Washington,53,29466,1268,20200620
6061,2020-06-20,West Virginia,54,2500,88,20200620
6062,2020-06-20,Wisconsin,55,27314,751,20200620
6063,2020-06-20,Wyoming,56,1179,20,20200620
6064,2020-06-21,Alabama,01,30021,839,20200621
6065,2020-06-21,Alaska,02,859,10,20200621
6066,2020-06-21,Arizona,04,52666,1350,20200621
6067,2020-06-21,Arkansas,05,15561,225,20200621
6068,2020-06-21,California,06,178807,5517,20200621
6069,2020-06-21,Colorado,08,30524,1647,20200621
6070,2020-06-21,Connecticut,09,45755,4260,20200621
6071,2020-06-21,Delaware,10,10775,435,20200621
6072,2020-06-21,District of Columbia,11,10020,533,20200621
6073,2020-06-21,Florida,12,97283,3160,20200621
6074,2020-06-21,Georgia,13,61493,2603,20200621
6075,2020-06-21,Guam,66,1191,6,20200621
6076,2020-06-21,Hawaii,15,802,17,20200621
6077,2020-06-21,Idaho,16,4025,90,20200621
6078,2020-06-21,Illinois,17,138154,6865,20200621
6079,2020-06-21,Indiana,18,43496,2540,20200621
6080,2020-06-21,Iowa,19,26020,686,20200621
6081,2020-06-21,Kansas,20,12258,258,20200621
6082,2020-06-21,Kentucky,21,13919,544,20200621
6083,2020-06-21,Louisiana,22,49890,3105,20200621
6084,2020-06-21,Maine,23,2957,102,20200621
6085,2020-06-21,Maryland,24,64903,3066,20200621
6086,2020-06-21,Massachusetts,25,107061,7857,20200621
6087,2020-06-21,Michigan,26,67873,6094,20200621
6088,2020-06-21,Minnesota,27,32952,1412,20200621
6089,2020-06-21,Mississippi,28,21022,943,20200621
6090,2020-06-21,Missouri,29,18552,975,20200621
6091,2020-06-21,Montana,30,717,20,20200621
6092,2020-06-21,Nebraska,31,17810,252,20200621
6093,2020-06-21,Nevada,32,13236,487,20200621
6094,2020-06-21,New Hampshire,33,5544,339,20200621
6095,2020-06-21,New Jersey,34,169142,12870,20200621
6096,2020-06-21,New Mexico,35,10565,469,20200621
6097,2020-06-21,New York,36,392702,30884,20200621
6098,2020-06-21,North Carolina,37,52854,1245,20200621
6099,2020-06-21,North Dakota,38,3294,83,20200621
6100,2020-06-21,Northern Mariana Islands,69,30,2,20200621
6101,2020-06-21,Ohio,39,44808,2700,20200621
6102,2020-06-21,Oklahoma,40,10515,369,20200621
6103,2020-06-21,Oregon,41,6945,190,20200621
6104,2020-06-21,Pennsylvania,42,86024,6472,20200621
